smiles,c_index,x_index,global_number_of_atoms,global_charge,global_multiplicity,global_dipole,global_molar_mass,global_molar_volume,global_electronic_spatial_extent,global_E_scf,global_zero_point_correction,global_E_thermal_correction,global_H_thermal_correction,global_G_thermal_correction,global_E_zpe,global_E,global_H,global_G,global_stoichiometry,global_converged,global_homo_energy,global_lumo_energy,global_electronegativity,global_hardness,global_ES_root_dipole,global_ES_root_molar_volume,global_ES_root_electronic_spatial_extent,local_X,local_Y,local_Z,local_VBur,local_Mulliken_charge,local_APT_charge,local_NPA_charge,local_NPA_core,local_NPA_valence,local_NPA_Rydberg,local_NPA_total,local_NMR_shift,local_NMR_anisotropy,local_ES_root_Mulliken_charge,local_ES_root_NPA_charge,local_ES_root_NPA_core,local_ES_root_NPA_valence,local_ES_root_NPA_Rydberg,local_ES_root_NPA_total,from_cas,from_hammett,from_informer,local_NMR_pred,Halide
ClC(Cl)(Cl)c1ccccc1Br,9,10,15.0,0.0,1.0,3.3282,274.3716,1966.574,3070.1302,-4221.41800162,0.089865,0.100366,0.10131,0.051838,-4221.330099,-4221.319597,-4221.318653,-4221.368125,C7H4BrCl3,1.0,-0.25521,-0.05425,0.15473,0.10048,4.7103,1757.998,3039.2981,1.231352,0.402346,0.0,0.6889553178099433,0.061619,0.331675,-0.08486,1.99854,4.06368,0.02264,6.08486,53.0605,117.0814,0.019067,-0.11214,1.99852,4.09204,0.02158,6.11214,False,True,False,116.67841053009032,Br
O=Nc1ccc(Br)cc1,5,6,13.0,0.0,1.0,2.4786,186.0077,1104.21,2193.1388,-2932.63820616,0.087459,0.095032,0.095976,0.053777,-2932.556136,-2932.548563,-2932.547619,-2932.589818,C6H4BrNO,1.0,-0.22651,-0.10737,0.1669399999999999,0.05957,0.56,1440.274,2202.204,0.62713,0.041649,-6e-06,0.611626809314034,0.095421,0.512018,-0.08777,1.99864,4.06717,0.02196,6.08777,43.8182,124.9135,0.080416,-0.1206,1.99864,4.10037,0.0216,6.1206,False,True,False,128.96802020072937,Br
O=Nc1cccc(Br)c1,6,7,13.0,0.0,1.0,3.3516,186.0077,1157.488,1935.3457,-2932.63656061,0.087384,0.094963,0.095907,0.05365,-2932.555265,-2932.547686,-2932.546742,-2932.588999,C6H4BrNO,1.0,-0.22971,-0.10982,0.169765,0.059945,2.0739,1278.059,1956.0609,-0.462862,0.297525,4.5e-05,0.6117054751415985,0.067894,0.322687,-0.11406,1.99861,4.09316,0.02228,6.11406,52.0533,107.9855,0.069619,-0.10063,1.9986,4.07983,0.0222,6.10063,False,True,False,118.71607756614684,Br
O=Nc1ccccc1Br,7,8,13.0,0.0,1.0,4.0455,186.0077,1122.073,1669.2119,-2932.63117266,0.087394,0.094984,0.095929,0.053733,-2932.552062,-2932.544471,-2932.543527,-2932.585722,C6H4BrNO,1.0,-0.22578,-0.10902,0.1674,0.05838,2.7723,864.931,1678.1115,-0.062624,-0.45482,-3.2e-05,0.6334172435494021,0.074173,0.467358,-0.08597,1.99854,4.06513,0.0223,6.08597,33.4466,141.6216,0.057213,-0.11419,1.99853,4.09401,0.02166,6.11419,False,True,False,137.38579297065735,Br
[N-]=[N+]=Nc1ccc(Br)cc1,6,7,14.0,0.0,1.0,0.2883,198.0217,1141.424,2714.5063,-2966.9313275,0.093743,0.102148,0.103092,0.058536,-2966.848315,-2966.839909,-2966.838965,-2966.883521,C6H4BrN3,1.0,-0.23041,-0.04657,0.13849,0.09192,5.7827,1014.599,2836.5856,0.967165,0.063101,5.7e-05,0.6101321585903083,0.085612,0.334599,-0.12286,1.99859,4.10262,0.02165,6.12286,58.8124,103.9884,0.093334,-0.07765,1.99859,4.05703,0.02204,6.07765,False,True,False,108.04979932308196,Br
[N-]=[N+]=Nc1cccc(Br)c1,7,8,14.0,0.0,1.0,1.713,198.0217,977.156,2440.241,-2966.93121277,0.093666,0.102069,0.103013,0.058474,-2966.848277,-2966.839875,-2966.83893,-2966.883469,C6H4BrN3,1.0,-0.23813,-0.04751,0.14282,0.09531,5.2018,1188.434,2664.3819,-0.888701,0.244786,1e-06,0.6129641283826306,0.073555,0.472691,-0.09932,1.99861,4.07875,0.02196,6.09932,52.8929,111.272,0.068916,-0.11742,1.99863,4.09619,0.0226,6.11742,False,True,False,117.13291454315186,Br
[N-]=[N+]=Nc1ccccc1Br,8,9,14.0,0.0,1.0,2.7817,198.0217,1294.63,1892.7477,-2966.9301948,0.093611,0.102037,0.102981,0.058381,-2966.843006,-2966.83458,-2966.833636,-2966.878237,C6H4BrN3,1.0,-0.23571,-0.04304,0.139375,0.096335,6.3338,1176.936,1877.5278,0.465255,-0.441523,0.009242,0.6454531151667715,0.061698,0.214526,-0.13888,1.99853,4.11937,0.02097,6.13888,58.728,91.2922,0.069506,-0.10934,1.99853,4.08893,0.02188,6.10934,False,True,False,108.65486145019533,Br
CN(C)c1cccc(I)c1,7,8,20.0,0.0,1.0,3.239,247.0782,1345.261,2301.7855,-376.983281664,0.163687,0.174024,0.174968,0.125855,-376.8232,-376.812863,-376.811919,-376.861032,C8H10IN,1.0,-0.19621,-0.02558,0.110895,0.085315,13.7855,1601.501,2307.2197,0.377417,0.511272,-0.011999,0.6262586532410321,-0.323601,0.536176,-0.18467,1.99864,4.15875,0.02728,6.18467,58.8026,92.5881,-0.268374,-0.30803,1.99881,4.27441,0.03481,6.30803,False,True,False,108.62267804145812,I
CN(C)c1ccccc1I,8,9,20.0,0.0,1.0,2.2011,247.0782,1561.35,1879.5535,-376.976453137,0.163587,0.173582,0.174526,0.12681,-376.816398,-376.806404,-376.80546,-376.853176,C8H10IN,1.0,-0.20926,-0.02743,0.118345,0.090915,8.7051,1648.092,1893.816,-0.234371,0.710502,0.042383,0.6746381371932033,-0.36,0.236282,-0.21989,1.99859,4.19539,0.02591,6.21989,58.9822,83.7744,-0.298473,-0.27992,1.99873,4.24895,0.03224,6.27992,False,True,False,108.55586338043211,I
CNc1ccc(I)cc1,5,6,17.0,0.0,1.0,3.533,233.0514,1129.514,2086.0175,-337.678909901,0.135384,0.144253,0.145197,0.099865,-337.546185,-337.537317,-337.536372,-337.581704,C7H8IN,1.0,-0.19759,-0.02327,0.11043,0.0871599999999999,12.2873,1581.319,2115.0702,0.204047,0.076337,-0.018399,0.6233480176211453,-0.319689,0.207842,-0.24931,1.9986,4.22445,0.02626,6.24931,74.6924,73.6364,-0.22599,-0.23652,1.99876,4.20396,0.0338,6.23652,False,True,False,97.16301584243774,I
CNc1cccc(I)c1,6,7,17.0,0.0,1.0,2.9921,233.0514,1322.107,1863.5734,-337.678834829,0.135319,0.144169,0.145114,0.099815,-337.546477,-337.537626,-337.536682,-337.581981,C7H8IN,1.0,-0.20234,-0.02646,0.1144,0.0879399999999999,12.5359,1322.107,1876.5739,0.046921,0.497166,-0.006241,0.6264159848961611,-0.321792,0.519798,-0.18549,1.99865,4.15964,0.0272,6.18549,58.2417,95.1729,-0.264323,-0.30068,1.99882,4.26718,0.03468,6.30068,False,True,False,109.33155560493468,I
CNc1ccccc1I,7,8,17.0,0.0,1.0,1.7787,233.0514,1294.529,1652.5224,-337.678999041,0.135446,0.144281,0.145225,0.100104,-337.546547,-337.537713,-337.536768,-337.581889,C7H8IN,1.0,-0.19993,-0.03067,0.1153,0.08463,8.394,1265.108,1672.8623,0.310993,-0.549911,-0.007114,0.6529263687853997,-0.398453,0.176998,-0.24369,1.99862,4.22048,0.02459,6.24369,74.278,53.0708,-0.302891,-0.27216,1.99878,4.24089,0.03249,6.27216,False,True,False,99.34634149074554,I
CCNc1ccc(I)cc1,6,7,20.0,0.0,1.0,3.697,247.0782,1534.08,2628.5184,-376.993089259,0.164106,0.174203,0.175147,0.126529,-376.832392,-376.822295,-376.821351,-376.869969,C8H10IN,1.0,-0.19598,-0.02297,0.1094749999999999,0.086505,12.5778,1436.16,2663.9622,-0.563759,0.139908,-0.075758,0.623898678414097,-0.320787,0.205522,-0.25094,1.9986,4.22609,0.02625,6.25094,75.4678,72.2254,-0.226175,-0.23727,1.99876,4.20464,0.03387,6.23727,False,True,False,96.1458535194397,I
CCNc1cccc(I)c1,7,8,20.0,0.0,1.0,3.0398,247.0782,1875.765,2526.2626,-376.994455628,0.163838,0.174035,0.174979,0.126164,-376.833727,-376.823531,-376.822586,-376.871401,C8H10IN,1.0,-0.20166,-0.02608,0.11387,0.08779,12.7697,1272.841,2545.6796,-0.510822,0.602522,-0.006484,0.6261799874134676,-0.322818,0.525819,-0.18517,1.99865,4.15937,0.02715,6.18517,58.3153,94.6985,-0.265417,-0.30033,1.99882,4.26692,0.0346,6.30033,False,True,False,109.23985695838928,I
CCNc1ccccc1I,8,9,20.0,0.0,1.0,1.7395,247.0782,1719.655,2124.1503,-376.992836378,0.164183,0.17424,0.175185,0.126812,-376.832516,-376.822459,-376.821514,-376.869887,C8H10IN,1.0,-0.19841,-0.03062,0.114515,0.083895,8.5412,1351.158,2084.4548,0.108013,0.775332,0.021441,0.6544996853366898,-0.401451,0.166047,-0.2443,1.99862,4.22112,0.02455,6.2443,73.912,50.7774,-0.306382,-0.2735,1.99878,4.24234,0.03238,6.2735,False,True,False,100.0319094657898,I
NCCCCc1ccc(I)cc1,8,9,26.0,0.0,1.0,1.74,275.1318,1763.377,4610.7185,-455.613781027,0.221952,0.234722,0.235666,0.179139,-455.394932,-455.382162,-455.381218,-455.437745,C10H14IN,1.0,-0.23127,-0.03229,0.13178,0.09949,5.8311,1622.307,4724.8055,-1.484814,0.181639,0.126209,0.6268093140339837,-0.312745,0.364051,-0.22058,1.99862,4.19524,0.02672,6.22058,62.3297,94.4221,-0.244106,-0.25136,1.99874,4.22105,0.03157,6.25136,False,True,False,104.27729845046996,I
NCCCCc1cccc(I)c1,9,10,26.0,0.0,1.0,2.2586,275.1318,1511.541,3198.7864,-455.6121687,0.222516,0.235016,0.23596,0.180798,-455.393229,-455.380729,-455.379785,-455.434946,C10H14IN,1.0,-0.2305,-0.02725,0.128875,0.101625,5.4158,1840.137,3199.1375,-0.940741,0.746279,0.021125,0.6266519823788547,-0.305767,0.427432,-0.20223,1.99863,4.17684,0.02676,6.20223,60.4798,89.8648,-0.242052,-0.24016,1.99874,4.20992,0.0315,6.24016,False,True,False,106.5710060596466,I
NCCCCc1ccccc1I,10,11,26.0,0.0,1.0,1.9947,275.1318,1927.877,2949.9138,-455.608533601,0.222344,0.234899,0.235844,0.180346,-455.389378,-455.376823,-455.375879,-455.431376,C10H14IN,1.0,-0.22856,-0.03099,0.129775,0.098785,4.0732,2056.402,3064.9068,-1.270641,0.282329,-0.002926,0.6769194461925739,-0.378082,0.3207,-0.19398,1.99856,4.17041,0.025,6.19398,55.8085,68.5826,-0.30839,-0.23211,1.99868,4.20436,0.02908,6.23211,False,True,False,114.3230197429657,I
Sc1ccc(I)cc1,4,5,13.0,0.0,1.0,1.0636,236.07,1122.936,1984.8444,-641.201461563,0.089006,0.096944,0.097888,0.054083,-641.114409,-641.106471,-641.105527,-641.149332,C6H5IS,1.0,-0.22301,-0.03714,0.130075,0.092935,8.1841,1486.239,2014.37,0.182603,-0.000373,-1.5e-05,0.6235053492762744,-0.320921,0.306697,-0.23139,1.99862,4.20586,0.02691,6.23139,65.1312,95.395,-0.241277,-0.23818,1.99876,4.20639,0.03303,6.23818,False,True,False,102.128258228302,I
Sc1cccc(I)c1,5,6,13.0,0.0,1.0,0.867,236.07,1401.119,1815.3523,-641.201474396,0.088996,0.096925,0.097869,0.054007,-641.114481,-641.106553,-641.105608,-641.14947,C6H5IS,1.0,-0.22883,-0.04185,0.13534,0.09349,8.0786,1146.37,1842.2253,0.07411,0.414271,-0.0,0.6266519823788547,-0.301143,0.434646,-0.20231,1.99864,4.17628,0.02739,6.20231,59.3723,100.0088,-0.245254,-0.27953,1.99879,4.24766,0.03307,6.27953,False,True,False,107.3635791540146,I
Sc1ccccc1I,6,7,13.0,0.0,1.0,1.4727,236.07,1179.143,1521.8566,-641.199253331,0.088939,0.096814,0.097758,0.054186,-641.111617,-641.103742,-641.102798,-641.14637,C6H5IS,1.0,-0.22673,-0.04748,0.137105,0.089625,6.0214,1675.625,1541.0338,0.450244,-0.427238,-2.1e-05,0.658118313404657,-0.340645,0.218002,-0.23194,1.9985,4.20642,0.02701,6.23194,61.3337,64.0494,-0.265428,-0.26358,1.99862,4.2316,0.03336,6.26358,False,True,False,106.64181518554688,I
CCOc1cccc(I)c1,7,8,19.0,0.0,1.0,1.6507,248.063,1532.171,2468.7062,-396.859125003,0.151523,0.16139,0.162334,0.114111,-396.709894,-396.700027,-396.699083,-396.747306,C8H9IO,1.0,-0.22417,-0.03204,0.128105,0.096065,8.3894,1199.09,2488.7875,0.488789,0.590008,0.0,0.6263373190685966,-0.320483,0.472585,-0.19343,1.99865,4.16751,0.02727,6.19343,59.4996,98.2032,-0.254421,-0.26462,1.99881,4.23186,0.03395,6.26462,False,True,False,107.42018127441406,I
CCOc1ccccc1I,8,9,19.0,0.0,1.0,2.7157,248.063,1313.428,2054.3279,-396.854979926,0.151767,0.161524,0.162468,0.114533,-396.705303,-396.695546,-396.694602,-396.742537,C8H9IO,1.0,-0.21965,-0.02427,0.12196,0.09769,7.8734,1557.786,2031.1128,-0.104116,0.781483,-0.007893,0.6471050975456262,-0.406311,0.175345,-0.26311,1.99861,4.23817,0.02634,6.26311,70.7204,74.6787,-0.31183,-0.28093,1.99875,4.24873,0.03345,6.28093,False,True,False,100.72470879554749,I
C[Si](C)(C)Oc1ccc(I)cc1,8,9,25.0,0.0,1.0,2.5326,292.1911,1438.943,4276.3882,-726.947515641,0.19635,0.211392,0.212336,0.150775,-726.755073,-726.740031,-726.739087,-726.800648,C9H13IOSi,1.0,-0.21788,-0.02805,0.1229649999999999,0.094915,9.4135,1368.751,4284.4535,-1.514725,0.165414,0.0,0.6247640025173065,-0.31749,0.273322,-0.24038,1.99861,4.2153,0.02647,6.24038,70.8491,82.5273,-0.233782,-0.24285,1.99875,4.21124,0.03285,6.24285,False,True,False,100.08286833763124,I
C[Si](C)(C)Oc1cccc(I)c1,9,10,25.0,0.0,1.0,1.5543,292.1911,1941.456,3691.5449,-726.947520124,0.196379,0.211384,0.212328,0.151194,-726.755373,-726.740368,-726.739423,-726.800557,C9H13IOSi,1.0,-0.22494,-0.03226,0.1286,0.09634,8.3307,1870.858,3669.5392,-1.271337,0.732288,0.0,0.6277533039647577,-0.319049,0.467913,-0.19591,1.99865,4.1701,0.02717,6.19591,60.3493,97.3695,-0.25483,-0.26872,1.9988,4.23626,0.03366,6.26872,False,True,False,106.18908059597015,I
C[Si](C)(C)Oc1ccccc1I,10,11,25.0,0.0,1.0,1.9938,292.1911,1579.08,3118.8454,-726.9467404,0.196491,0.211401,0.212345,0.15184,-726.753508,-726.738598,-726.737654,-726.798158,C9H13IOSi,1.0,-0.22613,-0.0262,0.126165,0.099965,6.2835,1510.424,3119.405,-1.1148,0.807365,-0.057737,0.6605569540591567,-0.390173,0.174148,-0.26131,1.99858,4.23707,0.02566,6.26131,66.3187,71.6985,-0.304046,-0.28416,1.9987,4.25351,0.03194,6.28416,False,True,False,102.25954830646516,I
ClC(Cl)(Cl)Oc1ccc(I)cc1,8,9,16.0,0.0,1.0,0.1435,337.3715,1975.302,4565.1807,-1736.28770337,0.09335,0.105159,0.106103,0.051371,-1736.200963,-1736.189154,-1736.18821,-1736.242942,C7H4Cl3IO,1.0,-0.24543,-0.06017,0.1528,0.09263,12.999,1410.93,4596.9213,-1.864583,0.186377,1e-06,0.6250786658275646,-0.314146,0.33237,-0.23193,1.99863,4.20627,0.02704,6.23193,63.7394,101.3173,-0.29649,-0.20831,1.99864,4.18146,0.02821,6.20831,False,True,False,102.75812470912932,I
ClC(Cl)(Cl)Oc1cccc(I)c1,9,10,16.0,0.0,1.0,1.8759,337.3715,1407.856,3978.6425,-1736.28756642,0.093253,0.105016,0.105961,0.051311,-1736.201374,-1736.189611,-1736.188667,-1736.243316,C7H4Cl3IO,1.0,-0.25305,-0.05869,0.15587,0.09718,3.2659,1478.249,4052.6588,1.617152,0.62455,-0.129739,0.6279106356198867,-0.334938,0.376969,-0.21582,1.99865,4.18983,0.02733,6.21582,59.3267,109.3974,-0.279182,-0.2714,1.99874,4.24199,0.03067,6.2714,False,True,False,107.30842244625092,I
ClC(Cl)(Cl)Oc1ccccc1I,10,11,16.0,0.0,1.0,2.9005,337.3715,1555.932,3287.9339,-1736.28433066,0.093393,0.105193,0.106137,0.051291,-1736.197431,-1736.185631,-1736.184687,-1736.239533,C7H4Cl3IO,1.0,-0.24733,-0.05792,0.152625,0.094705,5.1485,1995.652,3497.123,-1.378341,0.836182,4.3e-05,0.6496224040276903,-0.399976,0.195101,-0.25806,1.99859,4.23187,0.0276,6.25806,68.7164,91.4965,-0.332097,-0.2879,1.99868,4.25778,0.03144,6.2879,False,True,False,100.6596703529358,I
FC(F)(F)Oc1ccccc1I,10,11,16.0,0.0,1.0,2.6352,288.0077,1530.031,2341.8193,-655.263253897,0.099446,0.109782,0.110726,0.060148,-655.169737,-655.159402,-655.158457,-655.209035,C7H4F3IO,1.0,-0.24836,-0.04214,0.14525,0.10311,4.8751,1438.229,2391.0706,0.58179,0.931238,-0.044907,0.6667715544367526,-0.378547,0.230989,-0.25478,1.99855,4.22906,0.02717,6.25478,63.9291,92.2,-0.311607,-0.30243,1.99864,4.27286,0.03093,6.30243,False,True,False,103.0246033668518,I
CCc1cccc(I)c1,6,7,18.0,0.0,1.0,1.9383,232.0636,1325.755,1934.3278,-321.650486668,0.146888,0.155806,0.15675,0.110425,-321.505306,-321.496388,-321.495444,-321.54177,C8H9I,1.0,-0.2357,-0.0312,0.1334499999999999,0.10225,5.2646,1356.587,1972.6756,-0.102613,0.433813,-0.035134,0.6272813089993706,-0.308321,0.408208,-0.2046,1.99863,4.17884,0.02713,6.2046,59.5753,95.6761,-0.246038,-0.24729,1.99874,4.21706,0.03149,6.24729,False,True,False,107.5176966190338,I
BrC(Br)c1ccc(I)cc1,6,7,15.0,0.0,1.0,1.0908,375.829,1754.589,4276.6473,-5423.93125904,0.098519,0.108694,0.109638,0.057557,-5423.83523,-5423.825056,-5423.824112,-5423.876193,C7H5Br2I,1.0,-0.24748,-0.05468,0.15108,0.0964,3.3397,1717.257,4361.5902,1.942477,0.0,0.11675,0.6246066708621775,-0.312575,0.414271,-0.2139,1.99864,4.18815,0.0271,6.2139,57.1115,107.3991,-0.249556,-0.25855,1.99875,4.22867,0.03113,6.25855,False,True,False,110.41938626766203,I
BrC(Br)c1cccc(I)c1,7,8,15.0,0.0,1.0,2.5068,375.829,1720.755,3728.1605,-5423.93063706,0.098519,0.108679,0.109624,0.057516,-5423.834696,-5423.824535,-5423.823591,-5423.875699,C7H5Br2I,1.0,-0.24981,-0.05431,0.15206,0.09775,4.269,1421.493,3787.0801,1.62458,0.688157,-4e-06,0.6271239773442416,-0.32177,0.369541,-0.21417,1.99864,4.18787,0.02766,6.21417,57.8009,105.2312,-0.266128,-0.27482,1.99874,4.24507,0.03101,6.27482,False,True,False,109.44657742977142,I
BrC(Br)c1ccccc1I,8,9,15.0,0.0,1.0,2.3463,375.829,1320.724,3272.277,-5423.92800677,0.098569,0.108729,0.109673,0.057681,-5423.831665,-5423.821505,-5423.820561,-5423.872553,C7H5Br2I,1.0,-0.25284,-0.05377,0.153305,0.099535,4.3754,1687.591,3300.3494,1.284458,0.853281,0.0,0.6661422278162367,-0.373734,0.346061,-0.18754,1.99856,4.16283,0.02615,6.18754,62.1271,77.6548,-0.306463,-0.23561,1.99867,4.20733,0.02961,6.23561,False,True,False,105.23596572875977,I
ClC(Cl)c1ccc(I)cc1,6,7,15.0,0.0,1.0,1.3569,286.927,1398.913,3216.6948,-1201.5098094,0.099869,0.109531,0.110475,0.061013,-1201.412273,-1201.40261,-1201.401666,-1201.451129,C7H5Cl2I,1.0,-0.2504,-0.04946,0.14993,0.10047,2.7756,1698.68,3269.8306,-1.07093,-0.0,0.092483,0.6255506607929515,-0.311747,0.408233,-0.21362,1.99864,4.18783,0.02715,6.21362,56.6656,108.5916,-0.251387,-0.2653,1.99874,4.23562,0.03094,6.2653,False,True,False,111.4236364364624,I
ClC(Cl)c1cccc(I)c1,7,8,15.0,0.0,1.0,1.2165,286.927,1550.121,2995.3857,-1201.50940909,0.099899,0.109548,0.110492,0.061032,-1201.411953,-1201.402304,-1201.40136,-1201.450821,C7H5Cl2I,1.0,-0.25076,-0.04917,0.149965,0.100795,2.2146,1517.139,3039.6035,-0.962156,0.476794,-1e-06,0.6271239773442416,-0.31733,0.367931,-0.21579,1.99864,4.1895,0.02765,6.21579,60.6657,102.7478,-0.257795,-0.26406,1.99874,4.23399,0.03133,6.26406,False,True,False,105.71966683864594,I
ClC(Cl)c1ccccc1I,8,9,15.0,0.0,1.0,2.5749,286.927,1558.95,2426.9655,-1201.50647348,0.099933,0.109575,0.110519,0.061128,-1201.408617,-1201.398975,-1201.398031,-1201.447422,C7H5Cl2I,1.0,-0.25447,-0.05002,0.152245,0.1022249999999999,4.503,1590.766,2440.6837,-0.498725,0.876872,-0.0,0.6666142227816236,-0.369149,0.352248,-0.18871,1.99856,4.16412,0.02602,6.18871,61.4808,80.8022,-0.303491,-0.23889,1.99867,4.21083,0.02938,6.23889,False,True,False,105.56986320018768,I
O=Cc1cccc(I)c1,6,7,14.0,0.0,1.0,1.9057,232.0204,1097.988,1850.2083,-356.340919383,0.099616,0.10751,0.108454,0.064892,-356.243096,-356.235202,-356.234258,-356.27782,C7H5IO,1.0,-0.2525,-0.07452,0.16351,0.08899,1.4506,1128.488,1873.8452,0.046403,0.341682,-0.0,0.6255506607929515,-0.32109,0.330984,-0.22421,1.99864,4.19798,0.0276,6.22421,59.0339,103.7402,-0.318101,-0.21544,1.99863,4.18952,0.02728,6.21544,False,True,False,107.75463902950288,I
O=C(O)c1cccc(I)c1,7,8,15.0,0.0,1.0,0.5664,248.0198,1478.607,2154.2923,-431.588771676,0.105296,0.114013,0.114958,0.069132,-431.485135,-431.476418,-431.475473,-431.521299,C7H5IO2,1.0,-0.24842,-0.05994,0.15418,0.09424,7.1221,1386.194,2184.5354,-0.314419,0.483293,-0.0,0.6260226557583386,-0.326798,0.327281,-0.22273,1.99864,4.1967,0.02739,6.22273,59.525,102.0689,-0.341292,-0.20892,1.9986,4.18609,0.02423,6.20892,False,True,False,107.13223111629486,I
O=C(O)c1ccccc1I,8,9,15.0,0.0,1.0,2.1051,248.0198,1220.936,1749.2376,-431.575213791,0.105087,0.113843,0.114788,0.068562,-431.473819,-431.465063,-431.464119,-431.510345,C7H5IO2,1.0,-0.24621,-0.05554,0.150875,0.095335,3.2345,1453.495,1805.308,-0.319906,-0.608168,0.04353,0.6637035871617369,-0.346799,0.385884,-0.18546,1.99862,4.16122,0.02562,6.18546,56.5969,112.5116,-0.354603,-0.23722,1.99861,4.21448,0.02414,6.23722,False,True,False,111.46841144561768,I
C[Si](C)(C)c1ccc(I)cc1,7,8,24.0,0.0,1.0,2.0204,276.1917,1605.07,3529.4104,-651.691731381,0.19219,0.206107,0.207051,0.149318,-651.501865,-651.487948,-651.487004,-651.544737,C9H13ISi,1.0,-0.23591,-0.03176,0.133835,0.102075,5.9411,1775.822,3581.5043,-1.143878,0.007469,-0.0,0.6244493392070485,-0.316122,0.416616,-0.20879,1.99863,4.18318,0.02698,6.20879,57.6345,98.5891,-0.252574,-0.24915,1.99874,4.21902,0.03139,6.24915,False,True,False,109.98535633087158,I
C[Si](C)(C)c1cccc(I)c1,8,9,24.0,0.0,1.0,1.9876,276.1917,1831.466,3181.4321,-651.692165451,0.19221,0.206121,0.207065,0.149144,-651.502094,-651.488184,-651.487239,-651.54516,C9H13ISi,1.0,-0.23651,-0.03142,0.133965,0.102545,4.966,1458.39,3219.7883,0.968482,0.597087,-0.0,0.6247640025173065,-0.304218,0.400849,-0.20937,1.99862,4.18334,0.02741,6.20937,59.0695,92.0362,-0.243722,-0.25386,1.99872,4.22344,0.0317,6.25386,False,True,False,108.2786819934845,I
C[Si](C)(C)c1ccccc1I,9,10,24.0,0.0,1.0,1.4724,276.1917,1431.116,2629.4388,-651.687046574,0.192524,0.206249,0.207193,0.151257,-651.497279,-651.483554,-651.48261,-651.538545,C9H13ISi,1.0,-0.23644,-0.03312,0.13478,0.10166,4.2225,1658.793,2633.5372,0.450276,0.988163,0.0,0.6809314033983638,-0.348083,0.412311,-0.17158,1.99857,4.14553,0.02748,6.17158,49.1612,87.6477,-0.287131,-0.21975,1.99868,4.1894,0.03167,6.21975,False,True,False,123.83691501617432,I
CC#Cc1ccc(I)cc1,6,7,17.0,0.0,1.0,2.2112,242.0588,1489.653,2883.8106,-358.488539228,0.127643,0.13767,0.138614,0.08809,-358.362711,-358.352685,-358.351741,-358.402265,C9H7I,1.0,-0.22294,-0.03425,0.128595,0.094345,10.4135,1039.293,2926.6401,-0.554472,0.00013,-4.5e-05,0.6236626809314034,-0.30917,0.377896,-0.21719,1.99863,4.19175,0.0268,6.21719,60.563,97.9662,-0.228555,-0.23006,1.99877,4.19847,0.03283,6.23006,False,True,False,105.92282140254974,I
CC#Cc1cccc(I)c1,7,8,17.0,0.0,1.0,2.027,242.0588,1261.764,2617.1567,-358.488302881,0.127664,0.137648,0.138592,0.08847,-358.362464,-358.35248,-358.351536,-358.401659,C9H7I,1.0,-0.2289,-0.03438,0.13164,0.09726,9.6529,1500.476,2650.6715,-0.477161,0.515031,-7e-06,0.6264159848961611,-0.318687,0.410439,-0.21412,1.99863,4.18842,0.02706,6.21412,60.4502,100.6602,-0.256539,-0.28724,1.99877,4.25539,0.03308,6.28724,False,True,False,106.0057052373886,I
CC#Cc1ccccc1I,8,9,17.0,0.0,1.0,1.3974,242.0588,1386.676,2132.1674,-358.486468515,0.12769,0.13762,0.138564,0.089411,-358.360171,-358.350241,-358.349297,-358.398451,C9H7I,1.0,-0.22558,-0.0332,0.12939,0.09619,6.6336,1638.799,2143.209,0.86038,-0.241933,-0.0,0.6551290119572057,-0.348433,0.267809,-0.18974,1.99863,4.16532,0.02579,6.18974,54.6403,95.922,-0.258872,-0.22175,1.99876,4.19121,0.03179,6.22175,False,True,False,115.02542638778688,I
OCc1cccc(I)c1,6,7,16.0,0.0,1.0,1.81,234.0362,1405.727,1877.732,-357.535883831,0.12322,0.131767,0.132712,0.087534,-357.418226,-357.409678,-357.408734,-357.453911,C7H7IO,1.0,-0.23988,-0.03508,0.13748,0.1024,3.8017,1375.168,1982.5657,0.125937,0.362253,-0.036504,0.6249213341724354,-0.312274,0.394859,-0.20749,1.99864,4.18159,0.02726,6.20749,59.7784,97.3372,-0.250335,-0.25204,1.99874,4.22178,0.03152,6.25204,False,True,False,107.08151149749756,I
CCOC(=O)c1ccccc1I,10,11,21.0,0.0,1.0,2.0876,276.0734,1765.447,2689.1652,-510.198093781,0.161975,0.173654,0.174598,0.121311,-510.04167,-510.029991,-510.029047,-510.082334,C9H9IO2,1.0,-0.24337,-0.0489,0.146135,0.097235,2.5527,1665.516,2756.3371,-1.042891,0.496126,-0.080792,0.664647577092511,-0.341857,0.373456,-0.18398,1.99861,4.15999,0.02538,6.18398,57.7056,108.3389,-0.288232,-0.24706,1.9987,4.22019,0.02817,6.24706,False,True,False,109.54468381404877,I
